Date;Start;End;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jun 11, 2018;5:00 AM;6:00 AM;4,719.25;6,709.75;1,853.75;5,331.25;305.75;163;6,508.75;14,540.75;5,936.75;3,316.5;237.5;1,822
Jun 11, 2018;6:00 AM;7:00 AM;4,758.25;7,504.5;1,753.25;4,744.5;1,937.25;162.5;6,508.5;15,301.25;8,755.5;4,893;2,168.5;1,831.75
Jun 11, 2018;7:00 AM;8:00 AM;4,793.75;7,694.5;1,910.25;4,100.25;4,958.75;162;6,499.25;15,560.25;9,875.75;6,318.75;4,468.75;1,844.75
Jun 11, 2018;8:00 AM;9:00 AM;4,827.25;7,474.25;2,016.75;3,937.5;9,093.5;161;6,502.5;15,577;10,288.25;6,891;5,464;1,837
Jun 11, 2018;9:00 AM;10:00 AM;4,830.25;7,683;1,800.5;3,716.25;13,202.25;160.25;6,500;15,609;10,395.5;7,045.5;4,803;1,826.75
Jun 11, 2018;10:00 AM;11:00 AM;4,839;7,550;1,637.25;3,490;16,762.5;160;6,494.75;15,684.25;10,470.75;7,250.5;4,380.75;1,796
Jun 11, 2018;11:00 AM;12:00 PM;4,807.5;7,344.25;1,453.25;3,715.25;19,479.25;159.25;6,475.75;15,771.5;10,310.25;7,502;3,457.25;1,762.5
Jun 11, 2018;12:00 PM;1:00 PM;4,781.75;7,184.25;1,290.5;4,162.75;21,405;158.25;6,472.25;15,724.25;10,228;7,203;2,001.25;1,757.75
Jun 11, 2018;1:00 PM;2:00 PM;4,761.5;6,991;1,293.75;4,699;22,105.25;157.75;6,465;15,664.75;10,362;7,228.75;1,554;1,785.5
Jun 11, 2018;2:00 PM;3:00 PM;4,744.5;7,045.5;1,517;5,401.75;20,097.5;157;6,460;15,595;10,349.5;7,219.75;1,595.75;1,778.25
Jun 11, 2018;3:00 PM;4:00 PM;4,744.25;7,293.5;1,704.25;6,232;17,203.75;155.25;6,453.25;15,773.5;10,428;7,225.5;1,551.25;1,755.25
Jun 11, 2018;4:00 PM;5:00 PM;4,750.5;7,496;2,007.5;6,334.75;13,151.75;155.25;6,446.75;15,673.75;10,451;7,218.75;1,421.75;1,739.25
Jun 11, 2018;5:00 PM;6:00 PM;4,761.25;7,755.5;2,289;6,455;8,817.25;156.75;6,441.5;15,959.5;10,629.25;7,002.25;2,531.75;1,762
Jun 11, 2018;6:00 PM;7:00 PM;4,792.5;7,787.25;2,280.25;6,438.25;4,977.75;157;6,445.25;16,017.75;10,797.75;7,105;3,860;1,772.75
Jun 11, 2018;7:00 PM;8:00 PM;4,810;7,675;2,184.75;6,655.5;2,370.75;157.5;6,460.75;16,219.75;10,838.75;7,150.75;3,985;1,750.75
Jun 11, 2018;8:00 PM;9:00 PM;4,651.75;7,324.5;2,525.25;7,233;796.5;160.25;6,470.5;16,303.25;10,775;6,648.25;2,010.5;1,772
Jun 11, 2018;9:00 PM;10:00 PM;4,502.75;7,187.25;2,775.75;7,898.5;70.25;161;6,477.25;16,327.25;10,624.75;6,256.5;1,188;1,766
Jun 11, 2018;10:00 PM;11:00 PM;4,414.75;7,364.5;2,793;8,113.5;0;161.5;6,392;16,449;10,463.75;5,393.25;946;1,779
Jun 11, 2018;11:00 PM;12:00 AM;4,499.75;6,759.25;3,013.75;8,932.25;0;162;6,230.5;16,447.25;9,470.75;3,473;181;1,775.75
Jun 12, 2018;12:00 AM;1:00 AM;4,654;6,574.75;2,930.25;9,470.5;0;162;6,223.25;16,446;7,091.5;1,449.5;26;1,650.25
Jun 12, 2018;1:00 AM;2:00 AM;4,692.75;6,606;2,998.25;9,071.25;0;162;6,387.75;16,382.75;6,558.5;2,980;102.5;1,752.75
Jun 12, 2018;2:00 AM;3:00 AM;4,689;6,569;3,087.75;8,261.25;0;162;6,369;16,158.25;5,662.5;2,893.25;220.5;1,737
Jun 12, 2018;3:00 AM;4:00 AM;4,706.25;6,664.75;3,031.25;7,444;0;162;6,471.5;15,767.25;4,444.75;2,856;206.5;1,735
Jun 12, 2018;4:00 AM;5:00 AM;4,710.75;6,683.25;3,230.5;7,137.5;2.25;163;6,460.5;15,789.75;4,545.5;2,865.75;129;1,753.5
Jun 12, 2018;5:00 AM;6:00 AM;4,720.75;6,589.25;3,253;7,295.5;243.5;162.75;6,458.25;16,065;6,185.25;3,207;126.5;1,777
Jun 12, 2018;6:00 AM;7:00 AM;4,759.75;7,093.75;3,219.75;7,228.75;1,391.5;162.25;6,497.25;16,228.75;9,424;4,696.25;588;1,776.25
Jun 12, 2018;7:00 AM;8:00 AM;4,702;7,595.75;2,948;6,496.75;3,457.75;162;6,506.25;16,581;11,094.75;6,190;2,800;1,832.75
Jun 12, 2018;8:00 AM;9:00 AM;4,574;7,766.25;2,729;6,945.25;5,912.25;162;6,516.75;16,660;11,588;6,813;3,037.75;1,778.25
Jun 12, 2018;9:00 AM;10:00 AM;4,808.5;7,853;2,624.25;6,942.25;8,712.75;162;6,522;16,672.25;11,667.5;6,954.75;3,046.75;1,752.5
Jun 12, 2018;10:00 AM;11:00 AM;4,843;7,638.75;2,438.25;6,303;11,677.25;162;6,517.5;16,699.5;11,712.25;6,978.5;3,192.75;1,746.25
Jun 12, 2018;11:00 AM;12:00 PM;4,839.25;7,437.5;2,153.5;6,051.75;14,101.5;161;6,519.5;16,660.25;11,762.5;6,911.25;3,107.5;1,746.5
Jun 12, 2018;12:00 PM;1:00 PM;4,827.5;7,313.25;1,996.5;5,735.75;15,516;161;6,502;16,743;11,801.25;7,037.5;1,430;1,744.5
Jun 12, 2018;1:00 PM;2:00 PM;4,818.5;7,393.75;1,777.75;5,679.5;16,107.5;161;6,497.25;16,679;11,692.75;7,443.25;1,107.75;1,750
Jun 12, 2018;2:00 PM;3:00 PM;4,791;7,425.75;1,792.5;6,091;15,045.25;161;6,501;16,654.25;11,672;7,313.75;1,201.25;1,720.25
Jun 12, 2018;3:00 PM;4:00 PM;4,806.25;7,349.25;1,833;6,814;12,409.25;161;6,503.5;16,671.75;11,627;7,310.25;1,624.75;1,661
Jun 12, 2018;4:00 PM;5:00 PM;4,813.5;7,362;2,071.25;7,365.25;9,493.25;161;6,498.25;16,751;11,569.75;7,228.25;948.75;1,520.25
Jun 12, 2018;5:00 PM;6:00 PM;4,834.5;7,638.25;2,457.5;7,493.25;6,908.5;161.5;6,503.25;16,750.75;11,578;7,107.25;1,090.25;1,517.75
Jun 12, 2018;6:00 PM;7:00 PM;4,849.25;7,819.5;2,909;7,352.75;4,303.25;162.25;6,505.5;16,860.75;11,529.5;7,096;1,246;1,515.75
Jun 12, 2018;7:00 PM;8:00 PM;4,846;7,973.25;2,950.25;7,233.25;2,036.25;163;6,520;16,955.5;11,537.25;6,716.75;2,005;1,514.25
Jun 12, 2018;8:00 PM;9:00 PM;4,838.5;7,783.75;3,086.25;7,249.5;604.25;163;6,525;17,209.25;11,508.75;5,903.25;1,544.5;1,525
Jun 12, 2018;9:00 PM;10:00 PM;4,821.75;7,527.5;3,408.5;6,622.25;36.25;163;6,517.5;17,290.75;11,459;5,399.75;1,463.75;1,520.5
Jun 12, 2018;10:00 PM;11:00 PM;4,741;7,379.5;3,474.5;6,787;0;163;6,522.5;17,425.75;10,761.75;4,520.25;1,949.5;1,529
Jun 12, 2018;11:00 PM;12:00 AM;4,726.75;7,032.5;3,202.25;7,198.5;0;163;6,524.75;17,463;8,988.5;3,651.75;364.5;1,523.75
Jun 13, 2018;12:00 AM;1:00 AM;4,700.5;7,182;3,197.25;6,434.5;0;163;6,480.25;17,302.75;5,867;1,641.5;673.5;1,474
Jun 13, 2018;1:00 AM;2:00 AM;4,696.5;7,257.25;3,322.5;6,288;0;163;6,448.5;17,180.75;5,625.75;3,199.25;257;1,544.5
Jun 13, 2018;2:00 AM;3:00 AM;4,700.25;7,107.25;3,314.75;6,395.5;0;163;6,481.75;17,096.25;5,195.75;3,194.25;177.25;1,542.75
Jun 13, 2018;3:00 AM;4:00 AM;4,704.5;7,210.5;3,500.75;6,754.75;0;163;6,402;17,005.75;5,014.25;3,050.25;49.5;1,548.5
Jun 13, 2018;4:00 AM;5:00 AM;4,688.5;7,145.25;3,689.5;7,178.5;1.5;163;6,312.25;16,995.25;5,158.5;3,084.5;40.5;1,585.25
Jun 13, 2018;5:00 AM;6:00 AM;4,711;7,230.5;3,550.5;7,931.75;167;163;6,273.25;17,301;6,370.5;3,091.25;111.5;1,592.25
Jun 13, 2018;6:00 AM;7:00 AM;4,743;7,771;2,950.75;8,149;1,005.5;163;6,447.5;17,495.5;9,425.25;4,371.75;1,351.75;1,589.25
Jun 13, 2018;7:00 AM;8:00 AM;4,799.25;8,307.5;2,507;7,804.5;2,651.25;163;6,571.25;17,579.75;11,340;6,235;3,357.75;1,532.5
Jun 13, 2018;8:00 AM;9:00 AM;4,836.75;8,357;2,266.25;7,789.25;4,948;162.25;6,565.25;17,544;11,597;6,400.5;4,311.75;1,523
Jun 13, 2018;9:00 AM;10:00 AM;4,821.75;8,125.25;2,414.75;7,808.75;7,185.75;162.25;6,564;17,539.75;11,635.5;6,385.75;3,742.75;1,537.75
Jun 13, 2018;10:00 AM;11:00 AM;4,831;8,270.25;2,272.75;7,541.25;8,330.75;163;6,564.75;17,487;11,720.5;6,376;4,725;1,512.5
Jun 13, 2018;11:00 AM;12:00 PM;4,809.75;8,495.5;1,818.25;7,862;9,214;163.75;6,565.75;17,470;11,850.5;6,380.75;5,033.25;1,502.5
Jun 13, 2018;12:00 PM;1:00 PM;4,794.5;8,154.5;2,075;8,005.5;10,033.5;164;6,564.75;17,378;11,829.25;6,506;3,241.5;1,285.25
Jun 13, 2018;1:00 PM;2:00 PM;4,804.25;7,999;2,168;8,692.5;10,277.25;164;6,558.5;17,314;11,613;6,787.25;1,548.25;1,275.75
Jun 13, 2018;2:00 PM;3:00 PM;4,783.75;8,039.25;2,086.75;9,381.75;9,823.25;163.25;6,560.25;17,379.75;11,164.75;6,332.75;1,604.5;1,278
Jun 13, 2018;3:00 PM;4:00 PM;4,808;8,387.75;2,128.5;10,000.75;8,977.5;163;6,563.5;17,431.25;10,939.25;6,212.75;1,767;1,460.25
Jun 13, 2018;4:00 PM;5:00 PM;4,823.25;8,394.25;1,966.5;10,248.5;7,794;163.25;6,567.25;17,429;10,899.5;6,226.25;1,098.25;1,454
Jun 13, 2018;5:00 PM;6:00 PM;4,842.5;8,232;1,620.75;10,493;5,943.5;163.25;6,574.25;17,430.5;10,912.25;6,201.5;1,820.5;1,505.75
Jun 13, 2018;6:00 PM;7:00 PM;4,876;8,471.75;1,524.75;9,756;3,973;164;6,575.25;17,439.75;10,938.5;6,224.5;1,941.25;1,489.75
Jun 13, 2018;7:00 PM;8:00 PM;4,871.75;8,344.5;1,266.75;8,594.25;2,020.75;164;6,573.5;17,434.25;10,934.25;6,051.25;2,912.5;1,515.25
Jun 13, 2018;8:00 PM;9:00 PM;4,860.75;8,493.75;1,198.5;6,795.25;669.75;164;6,579.25;17,471.5;10,848;6,164.25;2,127.5;1,518.5
Jun 13, 2018;9:00 PM;10:00 PM;4,844;8,525.75;1,130.75;5,579.25;45;164;6,945.75;17,472.25;10,794;6,140.5;2,212;1,509.5
Jun 13, 2018;10:00 PM;11:00 PM;4,780.5;8,235.25;1,163;5,055.25;0;164;7,308.25;17,456;10,548.25;5,859;1,250;1,507
Jun 13, 2018;11:00 PM;12:00 AM;4,786.75;7,906;1,485.75;4,861.75;0;164;7,420.5;17,470.75;9,136.75;4,324;167.75;1,496.5
Jun 14, 2018;12:00 AM;1:00 AM;4,744.75;7,904;2,077.5;4,770.25;0;164;7,430.5;17,507;7,600.75;3,760.5;150.25;1,620.75
Jun 14, 2018;1:00 AM;2:00 AM;4,730.75;7,698.5;2,394;4,785;0;164;7,418.5;17,545.5;6,418.75;3,351.5;19.25;1,697.5
Jun 14, 2018;2:00 AM;3:00 AM;4,730.5;7,683.25;2,410.25;5,152;0;164;7,331.25;17,583;5,658.25;3,357;45.5;1,777.75
Jun 14, 2018;3:00 AM;4:00 AM;4,740;7,711.5;2,876.5;5,635;0;164;7,324.5;17,472.75;4,397.75;3,349.5;42.75;1,776
Jun 14, 2018;4:00 AM;5:00 AM;4,740.5;7,570.5;3,446;6,279.25;2.5;164;7,367;17,265.25;4,336.75;3,332.75;30;1,814.25
Jun 14, 2018;5:00 AM;6:00 AM;4,744.75;7,498.75;3,892.25;7,213.75;292.5;164;7,388;17,256.25;5,276.75;3,454.25;29.5;1,796.75
Jun 14, 2018;6:00 AM;7:00 AM;4,810.25;7,603;3,804;7,260.25;1,845.25;164;7,638;17,476.25;7,384.75;3,914.5;268.5;1,747.25
Jun 14, 2018;7:00 AM;8:00 AM;4,889.25;8,083.5;3,801.5;6,486;4,909.75;164;7,657;17,528.75;8,466.5;4,449.25;2,388.75;1,760
Jun 14, 2018;8:00 AM;9:00 AM;4,899.75;8,496;3,762.25;6,061.25;9,538;164;7,638.75;17,483.25;8,679.5;4,507.5;3,465.75;1,763.25
Jun 14, 2018;9:00 AM;10:00 AM;4,879.5;8,211.25;3,586.25;7,041;14,686;163.25;7,628.25;17,479;8,759;4,497.25;1,263.5;1,637.25
Jun 14, 2018;10:00 AM;11:00 AM;4,862;8,234.25;3,429.25;7,649.5;17,593.25;163;7,728;17,493;8,334.25;4,683;743.5;1,693.75
Jun 14, 2018;11:00 AM;12:00 PM;4,828.75;8,575.5;3,261.5;8,085.25;19,078.75;163;7,761;17,105.5;7,903;4,727;1,314.75;1,629.75
Jun 14, 2018;12:00 PM;1:00 PM;4,783;8,080;3,302.75;8,571.5;20,936.75;163;7,849.5;17,086.75;7,043.25;4,363;209.25;1,644
Jun 14, 2018;1:00 PM;2:00 PM;4,751.25;8,078;3,276.5;9,050.5;22,225;163;8,286.25;16,718;5,780.75;4,311.75;98.5;1,670.5
Jun 14, 2018;2:00 PM;3:00 PM;4,776;8,196.75;3,257;9,115;22,291.75;163;8,030.5;16,197.5;5,229.75;4,116.25;95.75;1,693
Jun 14, 2018;3:00 PM;4:00 PM;4,785.5;8,395.25;3,276.25;8,543.5;20,063.25;163;8,160.25;16,002;5,103.25;4,072;586.75;1,637.5
Jun 14, 2018;4:00 PM;5:00 PM;4,802.75;8,496.5;3,476.75;7,953;16,404.25;162;8,455.25;16,680.5;5,451;4,360;746.75;1,657
Jun 14, 2018;5:00 PM;6:00 PM;4,827.75;8,489;3,549.75;8,240.75;11,988;162;8,616;17,476;6,686.5;4,720.75;700.25;1,669.25
Jun 14, 2018;6:00 PM;7:00 PM;4,867.5;8,685.5;3,542.75;8,266.75;7,182.25;162;8,723.5;17,478.5;7,548.25;4,894;1,642.75;1,670.75
Jun 14, 2018;7:00 PM;8:00 PM;4,887;8,644.25;3,569.25;8,270.75;3,283.5;162;8,865.5;17,487.75;7,996.75;4,896.5;3,060;1,673.25
Jun 14, 2018;8:00 PM;9:00 PM;4,875.75;8,449.75;3,372.75;8,097.5;1,000.25;163.5;8,932.75;17,408.75;7,995;4,791.75;1,848.25;1,679.5
Jun 14, 2018;9:00 PM;10:00 PM;4,857;8,386;2,673.75;7,864.75;57.75;164.5;8,970;17,416.25;7,978.75;4,680.25;1,466.25;1,683.25
Jun 14, 2018;10:00 PM;11:00 PM;4,813.75;8,392.25;2,271.25;7,785.5;0;165;8,972.25;17,480;7,775.75;4,582;938;1,621.25
Jun 14, 2018;11:00 PM;12:00 AM;4,792.25;8,128.25;1,869.75;7,481;0;165;8,868;17,461;6,735.75;3,683.5;397;1,577
Jun 15, 2018;12:00 AM;1:00 AM;4,748.5;7,800.75;1,508;6,802.75;0;165;8,966;17,440.25;6,114.5;3,368.75;77.75;1,599.75
Jun 15, 2018;1:00 AM;2:00 AM;4,755.25;8,009.75;1,131.75;5,977.75;0;166;9,027.25;17,438.25;5,157.75;3,368.5;47.25;1,685.5
Jun 15, 2018;2:00 AM;3:00 AM;4,771.25;7,873.75;899;5,089.25;0;165.75;9,060;17,324.75;4,361.25;3,358;46.25;1,739.25
Jun 15, 2018;3:00 AM;4:00 AM;4,726.75;7,904;750;4,450.75;0;165;9,081.5;17,363.25;4,021.75;3,337;47;1,765
Jun 15, 2018;4:00 AM;5:00 AM;4,765.25;7,854;720;3,708;1.75;165;9,131.5;17,430.75;4,824.25;3,356.75;44.5;1,772.25
Jun 15, 2018;5:00 AM;6:00 AM;4,782;7,871.5;577.75;2,954;274.75;165;9,192.75;17,488;7,174;3,584.75;173;1,752.25
Jun 15, 2018;6:00 AM;7:00 AM;4,831.25;8,266.5;411.25;2,349.25;1,798.75;165;9,204.75;17,539;8,916.75;4,701.5;1,819;1,670.5
Jun 15, 2018;7:00 AM;8:00 AM;4,889.5;8,684.75;437.25;1,867.5;4,716.5;164.5;9,222.25;17,479.25;9,997;5,412.25;4,259;1,694.5
Jun 15, 2018;8:00 AM;9:00 AM;4,915.75;8,985.75;385;1,592.75;8,834.5;163.75;9,226.5;17,431.25;10,302.25;5,465.5;4,493.75;1,710.75
Jun 15, 2018;9:00 AM;10:00 AM;4,908.25;8,547.75;314.75;1,522.25;13,690.25;163.25;9,230;17,400.5;10,204.75;5,432;3,089.5;1,714.75
Jun 15, 2018;10:00 AM;11:00 AM;4,906;8,482.75;315.5;1,433.25;17,715.75;163;9,237.5;17,498;9,971.75;5,340.5;2,619.75;1,697.25
Jun 15, 2018;11:00 AM;12:00 PM;4,900.75;8,581.5;273.25;1,513.25;19,955.75;163;9,238;17,555.25;9,964.75;5,291;1,537.25;1,717.75
Jun 15, 2018;12:00 PM;1:00 PM;4,879;8,352.25;229.75;1,772.25;21,018.5;162.5;9,229.75;17,560.75;9,718.25;5,278.5;1,019.75;1,739.5
Jun 15, 2018;1:00 PM;2:00 PM;4,863.25;8,078.75;234.25;2,011.75;21,262.5;162;9,223;17,515;9,479.25;4,847.75;553.75;1,737.5
Jun 15, 2018;2:00 PM;3:00 PM;4,853;7,933.75;205.5;2,012.25;20,788.5;162;9,214.5;17,454.25;9,025.25;4,450.75;119;1,698.25
Jun 15, 2018;3:00 PM;4:00 PM;4,857.75;8,261.5;140.75;2,011.75;19,177.25;161.5;9,212.5;17,311.25;8,759;4,447.5;362.75;1,688
Jun 15, 2018;4:00 PM;5:00 PM;4,864.25;8,304.75;97.5;1,865;16,176;161;9,201.25;17,086.25;9,087.5;4,845.75;362.75;1,642
Jun 15, 2018;5:00 PM;6:00 PM;4,886;8,544.5;78;1,583;12,298.5;162;9,203.25;17,139.75;9,466.75;5,050.25;1,401.5;1,670.5
Jun 15, 2018;6:00 PM;7:00 PM;4,909.25;8,935.25;106;1,269;7,773.75;162;9,202;17,179.5;10,076.5;5,254.25;3,434.75;1,648.25
Jun 15, 2018;7:00 PM;8:00 PM;4,894.5;8,877.25;106;1,296.25;3,785.75;162;9,234.25;17,165;10,144.25;5,210.5;4,323.75;1,547
Jun 15, 2018;8:00 PM;9:00 PM;4,878.25;8,664;199.5;1,538.25;1,197.25;162.75;9,230.75;17,251.5;9,960.25;5,228.5;3,919;1,556.25
Jun 15, 2018;9:00 PM;10:00 PM;4,876.25;8,563.25;172.25;1,924.5;85;163.75;9,224.25;17,190.5;9,853.5;4,996.25;2,728;1,543
Jun 15, 2018;10:00 PM;11:00 PM;4,829.25;8,628.5;119.75;2,487;0;165;9,203;16,884.5;9,526;4,474;3,052.25;1,550
Jun 15, 2018;11:00 PM;12:00 AM;4,778.5;7,934.5;107.25;3,212.5;0;165;9,191;16,642.5;8,174.25;3,466.75;1,106;1,647
Jun 16, 2018;12:00 AM;1:00 AM;4,827.5;7,727;63.25;3,598.25;0;165.5;9,202.5;16,627;5,254.25;1,761;732.5;1,488.5
Jun 16, 2018;1:00 AM;2:00 AM;4,815.25;7,570;57.25;3,842.5;0;166;9,215.75;16,665.5;4,614.25;2,986.75;292.5;1,593
Jun 16, 2018;2:00 AM;3:00 AM;4,810.25;7,356.75;92;3,991.75;0;166;9,225;16,658.75;3,202.5;2,871;286.25;1,607.75
Jun 16, 2018;3:00 AM;4:00 AM;4,828.5;7,334.5;128.5;3,957.5;0;166;9,235.5;16,554;3,111.75;2,791.5;161.5;1,632.25
Jun 16, 2018;4:00 AM;5:00 AM;4,826.75;7,334.25;133.5;3,722.25;2.5;166;9,247.5;16,514.75;3,051.75;2,568.75;103;1,610.75
Jun 16, 2018;5:00 AM;6:00 AM;4,798.25;7,183;180.5;3,727.25;328;166;9,243.25;16,663.75;2,824.75;2,564.25;74.25;1,539.75
Jun 16, 2018;6:00 AM;7:00 AM;4,858.75;7,277.75;214.75;3,393;2,037;165.75;9,250;16,647.25;3,010;2,572.75;107;1,521.5
Jun 16, 2018;7:00 AM;8:00 AM;4,881.25;7,858.5;336.25;2,668;5,424;164.5;9,274.25;16,559.75;3,670.25;2,566.75;558.75;1,546.75
Jun 16, 2018;8:00 AM;9:00 AM;4,907.75;8,151.5;320;1,598.5;10,218.75;163.5;9,259;16,357.75;3,921;2,577.5;2,047.75;1,490.75
Jun 16, 2018;9:00 AM;10:00 AM;4,905.75;8,310;222.5;1,352.25;15,491.75;162.75;9,246.75;16,362.75;4,008.5;2,633.25;1,683.75;1,491.75
Jun 16, 2018;10:00 AM;11:00 AM;4,898;7,804.5;194.25;1,580;19,864.5;162;9,239.25;16,328.5;4,037.25;2,635.75;1,570;1,510.75
Jun 16, 2018;11:00 AM;12:00 PM;4,887.5;7,567.75;192.25;2,065.75;22,275.5;161.75;9,229.5;16,322.5;3,843;2,644.5;700;1,530
Jun 16, 2018;12:00 PM;1:00 PM;4,839.75;7,473.25;244;2,718;22,755.25;161.75;9,218.75;16,050.5;3,307.5;2,653.25;403.75;1,459
Jun 16, 2018;1:00 PM;2:00 PM;4,795.75;7,165.25;254;3,331.5;21,997.75;162.75;9,210.25;15,817.5;3,021.75;2,613.5;117.25;1,446.75
Jun 16, 2018;2:00 PM;3:00 PM;4,760.75;7,127.75;312.5;3,576.5;21,018.5;163;9,208;15,638.5;2,535.5;2,585.75;26;1,460
Jun 16, 2018;3:00 PM;4:00 PM;4,759.5;6,876.25;471.5;3,807;19,405.25;163;9,190;15,377;2,440.5;2,568.5;22.5;1,454.5
Jun 16, 2018;4:00 PM;5:00 PM;4,761.75;7,116.5;518;3,779.75;16,274;163;9,201;15,322.5;2,473;2,622;29;1,452.75
Jun 16, 2018;5:00 PM;6:00 PM;4,775.25;7,501;567.75;3,361;12,047.5;163;9,198.25;15,541.25;3,427.75;2,833.75;683;1,499.25
Jun 16, 2018;6:00 PM;7:00 PM;4,795.25;7,877;676.5;2,729;7,583.25;163;9,194.75;15,651.5;3,937.25;3,145.5;2,217;1,508.75
Jun 16, 2018;7:00 PM;8:00 PM;4,791.25;8,139.75;779.5;2,536.5;3,709.5;163;9,172.25;15,653.75;3,931;3,178.75;2,739.25;1,390.75
Jun 16, 2018;8:00 PM;9:00 PM;4,783.5;7,880;781.75;2,725.25;1,096.75;164;9,174.25;15,668;3,879;3,199.75;2,853.25;1,369.75
Jun 16, 2018;9:00 PM;10:00 PM;4,812.75;7,876.75;789.5;2,746.5;66.75;165.25;9,180.5;15,662.75;3,839;3,204.75;3,069.75;1,355.25
Jun 16, 2018;10:00 PM;11:00 PM;4,797.25;7,881.25;800.75;3,091.75;0;166.25;9,177.25;15,548.75;3,808.25;3,201;3,945.5;1,350.75
Jun 16, 2018;11:00 PM;12:00 AM;4,798.75;7,538.25;980.5;3,494.25;0.75;167;9,183.25;14,990.25;3,774.25;3,064.5;1,788.75;1,345
Jun 17, 2018;12:00 AM;1:00 AM;4,775;7,258.5;1,020.25;3,529.25;0.5;167;9,179;14,408.5;2,510.25;1,390;878.5;1,236.25
Jun 17, 2018;1:00 AM;2:00 AM;4,763.5;7,091.75;1,050.25;4,121;0;167;9,188.5;14,244.5;1,659.5;1,355.75;514.75;1,196
Jun 17, 2018;2:00 AM;3:00 AM;4,778.25;6,981.5;1,581;4,575;0;167;9,201;13,473.25;1,558.5;1,357.75;203.25;1,189
Jun 17, 2018;3:00 AM;4:00 AM;4,776;6,830.75;2,160.75;5,541.25;0;167;9,156.5;12,731.75;1,550.75;1,358.5;32.75;1,194.25
Jun 17, 2018;4:00 AM;5:00 AM;4,770.5;6,736.75;2,788.25;6,298.25;3.5;167;9,091;11,591.75;1,598.25;1,356;105;1,232.25
Jun 17, 2018;5:00 AM;6:00 AM;4,758;6,722.5;3,122.5;7,451;322;167;9,021.75;10,098;1,645;1,355.75;9.5;1,238.25
Jun 17, 2018;6:00 AM;7:00 AM;4,800.25;6,692;2,597.75;7,338.5;2,104;166.25;9,074.5;9,278;1,644.25;1,372.5;95.5;1,270.25
Jun 17, 2018;7:00 AM;8:00 AM;4,852.75;6,707.75;2,536.25;6,251.5;5,644.75;166;9,148.75;9,750.75;1,654;1,369;129;1,262.75
Jun 17, 2018;8:00 AM;9:00 AM;4,886;6,730.25;2,101.75;6,593;10,426.75;165;9,102.75;10,437.5;1,661.75;1,365;166.75;1,252.5
Jun 17, 2018;9:00 AM;10:00 AM;4,885.5;6,738.75;1,764.5;7,509;15,127.75;164;9,101.75;10,466.5;1,672.75;1,346;123.75;1,228.5
Jun 17, 2018;10:00 AM;11:00 AM;4,885.75;6,660.25;1,591.5;9,035.75;18,132.75;164;9,098;10,161;1,519.75;1,139.25;85.75;1,235.75
Jun 17, 2018;11:00 AM;12:00 PM;4,891.75;6,499.75;1,610.5;10,535;19,479.5;163.25;9,090.25;10,332.5;1,541.5;1,149.25;159.75;1,217.25
Jun 17, 2018;12:00 PM;1:00 PM;4,865.5;6,288;1,810.75;11,171.5;19,865.75;163.25;9,061.5;9,723.25;1,543.5;1,147.75;275.25;1,201
Jun 17, 2018;1:00 PM;2:00 PM;4,841.75;6,213.5;1,924.5;11,823;19,122.5;164;9,048.25;9,471.5;1,526;1,130.5;48.5;1,231.25
Jun 17, 2018;2:00 PM;3:00 PM;4,819;6,100;1,970.75;11,790.5;17,861.25;163.75;9,049.75;8,856.75;1,518;1,113.5;34.75;1,242.75
Jun 17, 2018;3:00 PM;4:00 PM;4,818;6,172.75;2,132.75;11,738.75;16,318.75;163.5;8,965.5;8,963.25;1,548.5;1,102;20.25;1,253.5
Jun 17, 2018;4:00 PM;5:00 PM;4,809.25;6,307.75;1,955.25;11,231.5;13,256;164;8,999.5;9,340.5;1,580.75;1,109;75.75;1,249.5
Jun 17, 2018;5:00 PM;6:00 PM;4,794.5;6,510.75;1,902.25;9,896.5;9,832.75;164;8,957.5;11,799.25;1,610.75;1,150;166.25;1,233.25
Jun 17, 2018;6:00 PM;7:00 PM;4,839.25;6,724.5;1,796.75;8,561.75;6,165;164;9,085.25;13,826.5;2,190.25;1,153.75;247;1,252
Jun 17, 2018;7:00 PM;8:00 PM;4,861.5;6,946.5;1,654;7,581.5;2,984.5;165.75;9,067.25;14,920.25;2,818;1,210.5;983.25;1,221.75
Jun 17, 2018;8:00 PM;9:00 PM;4,872;6,989;1,509;5,977;922.75;166;9,082.5;15,239;3,014.5;1,393.5;1,347.75;1,211.25
Jun 17, 2018;9:00 PM;10:00 PM;4,877;7,253;1,270.5;4,195;70.25;166.5;9,181.5;15,316;2,754;1,419;2,334.5;1,139.5
Jun 17, 2018;10:00 PM;11:00 PM;4,837.25;7,628;1,190.75;3,759.25;0;167;9,186;15,212;3,050;1,407;3,757.75;1,147.25
