     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3936500 2463500  6 12 14  20.5  980 330  5.1 2 10.0  65  308  385 316 -470  2
3936500 2463500  6 12 15  20.0  979 295  7.2 3 10.0  65  296  344 316 -464  2
3936500 2463500  6 12 16  20.4  978 310  6.6 2  9.1  60  499  183 315 -454  2
3936500 2463500  6 12 17  20.5  978 327  6.0 2  8.2  53  299  200 310 -446  2
3936500 2463500  6 12 18  19.9  978 326  7.1 3  7.5  49  124  179 312 -437  2
3936500 2463500  6 12 19  18.1  978 341  5.6 2  7.0  49   62  108 309 -428  2
3936500 2463500  6 12 20  17.2  977 347  4.7 4  6.9  53    8   37 311 -420  2
3936500 2463500  6 12 21  16.7  978 327  3.7 4  6.8  54    0    0 319 -412  2
3936500 2463500  6 12 22  16.1  979 318  3.0 7  6.6  54    0    0 329 -404  2
3936500 2463500  6 12 23  15.6  979 321  2.8 7  6.7  57    0    0 341 -397  2
3936500 2463500  6 12 24  14.9  979 289  2.7 7  6.9  62    0    0 341 -392  2
3936500 2463500  6 13  1  14.4  979 309  2.8 5  7.1  66    0    0 329 -388  2
3936500 2463500  6 13  2  14.0  979 302  3.2 5  7.1  68    0    0 317 -386  2
3936500 2463500  6 13  3  13.7  979 303  3.4 6  7.0  69    0    0 322 -386  2
3936500 2463500  6 13  4  12.7  978 309  3.8 7  7.0  71    0    0 332 -389  2
3936500 2463500  6 13  5  12.2  978 289  3.4 8  7.0  75    0    1 341 -390  2
3936500 2463500  6 13  6  12.0  978 290  2.4 7  6.8  75    0   24 339 -391  2
3936500 2463500  6 13  7  12.5  978 311  3.1 4  6.7  72    8  114 316 -393  2
3936500 2463500  6 13  8  12.9  978 319  3.1 4  6.7  70   82  210 300 -398  2
3936500 2463500  6 13  9  13.8  978 325  4.4 5  6.7  68  145  279 309 -404  2
3936500 2463500  6 13 10  15.4  977 307  3.3 3  6.9  64  355  279 310 -405  2
3936500 2463500  6 13 11  16.3  977 260  2.6 4  6.9  60  390  322 310 -403  2
3936500 2463500  6 13 12  17.2  976 303  2.0 5  6.7  54  209  408 322 -403  2
3936500 2463500  6 13 13  17.4  975 306  3.0 4  6.1  48  272  404 322 -407  2
3936500 2463500  6 13 14  18.6  975 269  3.0 3  5.7  43  521  284 315 -403  2
3936500 2463500  6 13 15  18.6  974 233  4.1 7  5.9  43   30  306 337 -396  2
3936500 2463500  6 13 16  19.1  973 245  3.7 6  6.2  44  204  299 352 -396  2
3936500 2463500  6 13 17  19.2  972 317  3.8 6  6.3  44  127  249 349 -400  2
3936500 2463500  6 13 18  17.7  972 313  5.4 7  6.2  45   26  168 351 -404  2
3936500 2463500  6 13 19  14.1  971 303  6.7 8  7.3  62    0   25 353 -402  2
3936500 2463500  6 13 20  13.4  971 310  4.5 8  8.6  84    0   27 354 -396  2
3936500 2463500  6 13 21  10.7  972 318  4.9 8  8.4  91    0    0 348 -388  2
3936500 2463500  6 13 22  10.5  973 201  3.6 8  7.9  95    0    0 343 -381  2
3936500 2463500  6 13 23  10.8  973 231  3.6 7  7.6  92    0    0 337 -379  2
3936500 2463500  6 13 24   9.1  974 281  6.4 7  7.2  91    0    0 329 -379  2
3936500 2463500  6 14  1   9.0  973 304  5.6 7  6.9  92    0    0 325 -377  2
3936500 2463500  6 14  2   9.0  974 291  5.3 7  6.7  89    0    0 324 -374  2
3936500 2463500  6 14  3   9.1  974 289  5.8 6  6.5  87    0    0 318 -373  2
3936500 2463500  6 14  4   9.2  975 289  5.5 8  6.5  87    0    0 323 -371  2
3936500 2463500  6 14  5   8.9  975 280  5.4 7  6.4  86    0    0 326 -370  2
3936500 2463500  6 14  6   9.6  976 283  4.9 8  6.4  84    0   27 327 -369  2
3936500 2463500  6 14  7   9.8  976 271  4.9 8  6.4  82    0   57 332 -371  2
3936500 2463500  6 14  8  10.4  977 283  4.3 6  6.3  79   59  204 324 -375  2
3936500 2463500  6 14  9  11.0  977 304  4.3 5  6.1  73  138  271 309 -381  2
3936500 2463500  6 14 10  11.7  978 302  4.4 8  5.8  66    2  244 321 -391  2
3936500 2463500  6 14 11  13.3  978 289  4.6 7  5.8  62  143  369 335 -401  2
3936500 2463500  6 14 12  13.5  978 312  5.1 3  5.7  58  206  393 315 -409  2
3936500 2463500  6 14 13  13.4  978 307  5.7 5  5.4  54    3  283 307 -422  2
3936500 2463500  6 14 14  14.9  978 325  5.0 3  4.8  46  857   75 307 -426  2
3936500 2463500  6 14 15  15.8  977 284  5.8 2  4.4  39  762   68 298 -428  2
3936500 2463500  6 14 16  16.1  977 348  3.5 3  4.4  38  515  148 300 -430  2
3936500 2463500  6 14 17  15.1  977 293  5.2 3  4.6  41  401  128 302 -425  2
3936500 2463500  6 14 18  15.6  977 317  4.6 2  4.9  43  295   95 297 -416  2
3936500 2463500  6 14 19  15.5  977 336  3.6 2  5.1  45  136   83 293 -406  2
3936500 2463500  6 14 20  13.4  977 355  5.5 2  5.5  51   13   38 291 -398  2
3936500 2463500  6 14 21  11.6  978 347  2.2 5  5.7  60    0    0 297 -390  2
3936500 2463500  6 14 22  10.5  978 274  1.6 4  5.8  69    0    0 301 -381  2
3936500 2463500  6 14 23   9.9  978 232  1.5 3  6.0  74    0    0 290 -376  2
3936500 2463500  6 14 24   9.6  978 197  1.1 4  6.0  77    0    0 287 -373  2
3936500 2463500  6 15  1   9.8  978 180  0.9 5  6.0  77    0    0 293 -370  2
3936500 2463500  6 15  2  10.2  978 145  1.0 7  6.1  78    0    0 303 -367  2
3936500 2463500  6 15  3   8.8  978 235  1.2 8  6.2  80    0    0 311 -365  2
3936500 2463500  6 15  4   7.9  978  17  1.1 7  6.1  87    0    0 307 -365  2
3936500 2463500  6 15  5   8.2  978 143  1.2 2  6.2  90    0   14 285 -366  2
3936500 2463500  6 15  6   9.1  978 205  1.0 3  6.4  89   11   55 273 -367  2
3936500 2463500  6 15  7   9.6  978 282  0.9 2  6.6  87  159  103 273 -372  2
3936500 2463500  6 15  8  11.6  978 285  1.0 4  6.5  79  133  198 278 -382  2
3936500 2463500  6 15  9  13.4  979  53  1.5 6  6.7  72  169  272 298 -397  2
3936500 2463500  6 15 10  14.0  979 295  2.8 6  6.3  62  190  335 310 -417  2
3936500 2463500  6 15 11  14.0  978 289  3.9 7  5.6  55   28  336 313 -427  2
3936500 2463500  6 15 12  14.8  978 258  2.9 8  5.5  52    0  254 322 -433  2
3936500 2463500  6 15 13  14.7  978 286  2.9 6  5.5  51   18  345 321 -440  2
3936500 2463500  6 15 14  15.8  978 295  5.3 4  5.2  47  213  402 307 -445  2
3936500 2463500  6 15 15  16.0  977 349  3.5 5  4.9  42  250  353 304 -440  2
3936500 2463500  6 15 16  16.6  977 293  3.4 6  5.0  42  168  312 314 -435  2
3936500 2463500  6 15 17  16.4  977 343  3.2 6  5.1  42  130  253 319 -431  2
3936500 2463500  6 15 18  16.5  977 292  2.9 7  4.9  41   86  185 323 -422  2
3936500 2463500  6 15 19  16.7  977 324  3.1 6  4.8  39   59  107 323 -417  2
3936500 2463500  6 15 20  15.2  976 296  1.9 5  4.9  42    4   35 313 -409  2
3936500 2463500  6 15 21  13.7  977 231  1.9 7  5.0  47    0    0 314 -399  2
3936500 2463500  6 15 22  12.7  977 252  2.3 7  5.3  55    0    0 321 -391  2
3936500 2463500  6 15 23  12.8  977 248  2.2 7  5.6  59    0    0 321 -389  2
3936500 2463500  6 15 24  11.9  978 230  2.0 7  5.8  62    0    0 321 -388  2
3936500 2463500  6 16  1  12.6  978 212  2.0 8  5.8  63    0    0 326 -386  2
3936500 2463500  6 16  2  11.7  977 266  1.8 8  5.9  65    0    0 330 -384  2
3936500 2463500  6 16  3  11.9  977 186  2.1 8  6.0  67    0    0 330 -383  2
3936500 2463500  6 16  4  10.6  976 215  2.3 8  6.2  72    0    0 331 -382  2
3936500 2463500  6 16  5  10.2  975 178  1.9 7  6.7  82    0    1 328 -381  2
3936500 2463500  6 16  6  10.3  975 158  1.9 8  6.7  82    0   27 328 -381  2
3936500 2463500  6 16  7  11.4  976 138  3.9 8  6.8  81    0   72 334 -385  2
3936500 2463500  6 16  8  12.8  975 130  4.1 7  6.8  75   13  169 335 -392  2
3936500 2463500  6 16  9  13.8  975 110  1.7 8  6.8  69   22  240 340 -402  2
3936500 2463500  6 16 10  14.6  975 173  1.8 8  6.5  62   14  274 348 -413  2
3936500 2463500  6 16 11  15.4  974 312  1.9 7  6.2  56   51  334 347 -421  2
3936500 2463500  6 16 12  15.4  974 206  2.6 7  6.3  55   74  362 347 -418  2
3936500 2463500  6 16 13  13.7  973 297  4.2 6  7.0  65  203  367 343 -411  2
3936500 2463500  6 16 14  17.3  973  74  3.5 6  7.9  69  182  360 344 -407  2
3936500 2463500  6 16 15  12.1  972 285  5.4 8  7.5  69    6  251 351 -406  2
3936500 2463500  6 16 16  13.4  973 349  1.7 7  7.6  79   64  279 351 -407  2
3936500 2463500  6 16 17  13.2  972 348  1.9 8  8.2  82    0  131 355 -406  2
3936500 2463500  6 16 18  12.2  972 349  1.8 8  8.2  86    0   67 359 -404  2
3936500 2463500  6 16 19  11.7  972 100  1.6 8  8.2  90    0   43 358 -401  2
3936500 2463500  6 16 20  10.9  972 158  2.3 8  8.2  94    0   19 356 -397  2
3936500 2463500  6 16 21  10.8  972 153  2.2 8  8.1  95    0    0 355 -396  2
3936500 2463500  6 16 22  11.0  972 193  2.5 8  8.2  96    0    0 355 -395  2
3936500 2463500  6 16 23  10.8  973 235  2.3 8  8.0  94    0    0 355 -393  2
3936500 2463500  6 16 24  10.5  973 249  1.7 7  7.7  93    0    0 349 -392  2
3936500 2463500  6 17  1  10.6  972 243  1.5 7  7.8  94    0    0 342 -391  2
3936500 2463500  6 17  2  10.8  972 213  1.2 7  7.9  94    0    0 343 -390  2
3936500 2463500  6 17  3  10.6  972 235  1.8 8  7.9  94    0    0 349 -389  2
3936500 2463500  6 17  4  10.4  972 222  2.3 8  7.7  94    0    0 355 -389  2
3936500 2463500  6 17  5  10.4  972 240  2.0 7  7.7  94    0    2 349 -388  2
3936500 2463500  6 17  6  10.7  972 272  1.9 7  7.8  94    0   31 342 -388  2
3936500 2463500  6 17  7  11.1  972 304  2.2 7  7.8  92    8  102 342 -389  2
3936500 2463500  6 17  8  11.5  972 292  3.0 7  7.9  90    2  148 344 -394  2
3936500 2463500  6 17  9  11.8  973 313  3.2 7  7.8  88    8  216 345 -401  2
3936500 2463500  6 17 10  12.9  973 312  5.1 7  7.7  82   44  299 347 -403  2
3936500 2463500  6 17 11  13.6  973 195  3.7 8  7.4  75    2  261 357 -395  2
3936500 2463500  6 17 12  13.4  973 293  3.9 7  7.3  72   13  307 356 -384  2
3936500 2463500  6 17 13  14.5  973  94  2.3 6  7.7  74   13  316 345 -390  2
3936500 2463500  6 17 14  13.6  972  45  1.9 7  8.1  77    0  199 343 -399  2
3936500 2463500  6 17 15  14.0  972 311  2.4 8  7.8  76    0  202 349 -406  2
3936500 2463500  6 17 16  14.5  972  48  2.1 7  7.4  70   23  255 345 -412  2
3936500 2463500  6 17 17  14.8  972  78  2.2 4  7.4  68  101  222 328 -413  2
3936500 2463500  6 17 18  15.5  972  65  2.1 3  7.3  65  190  121 309 -404  2
3936500 2463500  6 17 19  14.8  972  40  1.5 6  7.4  66   32   93 316 -399  2
3936500 2463500  6 17 20  14.4  972  29  2.1 7  7.6  70    1   29 334 -396  2
3936500 2463500  6 17 21  13.5  972  33  2.2 6  7.7  74    0    0 333 -389  2
3936500 2463500  6 17 22  12.6  973  68  1.7 6  7.7  79    0    0 327 -385  2
3936500 2463500  6 17 23  12.3  973  37  1.7 7  7.8  83    0    0 331 -382  2
3936500 2463500  6 17 24  11.7  973   8  1.4 6  7.8  86    0    0 330 -378  2
3936500 2463500  6 18  1  10.9  973   4  1.7 8  7.8  90    0    0 332 -376  2
3936500 2463500  6 18  2  10.8  973  67  2.5 8  7.7  91    0    0 339 -374  2
3936500 2463500  6 18  3  10.1  973  65  2.1 8  7.5  92    0    0 338 -374  2
3936500 2463500  6 18  4  10.4  973  68  2.6 7  7.6  94    0    0 333 -375  2
3936500 2463500  6 18  5  10.5  973 320  1.6 6  7.8  94    0    1 325 -374  2
3936500 2463500  6 18  6  10.9  973  86  1.7 8  7.9  94    0   19 329 -373  2
3936500 2463500  6 18  7  11.8  974  95  2.0 7  8.2  93    0   51 334 -375  2
3936500 2463500  6 18  8  12.2  974  42  2.7 7  8.4  92    0  141 331 -381  2
3936500 2463500  6 18  9  12.9  974  56  2.9 8  8.7  92    0  181 337 -389  2
3936500 2463500  6 18 10  13.8  974  71  3.2 7  9.0  90    2  253 338 -392  2
3936500 2463500  6 18 11  14.7  974  52  3.7 8  9.0  85    0  221 341 -394  2
3936500 2463500  6 18 12  14.9  974  84  4.0 8  9.1  83    0  159 348 -402  2
3936500 2463500  6 18 13  15.5  974  70  3.8 8  9.1  81    0  135 351 -409  2
3936500 2463500  6 18 14  15.0  974 135  4.9 8  9.3  82    0  125 350 -414  2
3936500 2463500  6 18 15  14.9  974 344  3.3 8  9.7  87    0  116 350 -418  2
3936500 2463500  6 18 16  15.2  974  55  2.8 8  9.7  87    0  169 350 -421  2
3936500 2463500  6 18 17  16.2  974 110  2.6 7  9.7  83   29  258 348 -418  2
3936500 2463500  6 18 18  16.4  974  20  3.8 5  9.7  80   70  224 339 -412  2
3936500 2463500  6 18 19  15.8  974 356  3.7 5  9.6  81   54  136 330 -407  2
3936500 2463500  6 18 20  15.3  975 327  2.9 8  9.6  83    4   36 342 -402  2
3936500 2463500  6 18 21  14.3  975 319  2.2 6  9.5  87    0    0 344 -399  2
3936500 2463500  6 18 22  14.1  976 286  3.1 7  9.4  89    0    0 338 -395  2
3936500 2463500  6 18 23  13.7  976 291  3.0 6  9.2  90    0    0 337 -393  2
3936500 2463500  6 18 24  13.5  977 282  2.5 5  9.1  90    0    0 327 -391  2
3936500 2463500  6 19  1  13.7  977 289  3.3 8  9.2  91    0    0 335 -389  2
3936500 2463500  6 19  2  13.5  977 283  2.7 7  9.4  92    0    0 342 -387  2
3936500 2463500  6 19  3  13.3  977 294  3.2 7  9.3  93    0    0 336 -386  2
3936500 2463500  6 19  4  13.0  978 277  2.7 7  9.0  92    0    0 335 -384  2
3936500 2463500  6 19  5  12.8  978 273  2.6 6  8.9  92    0    6 329 -382  2
3936500 2463500  6 19  6  13.0  978 279  2.5 2  8.8  92   46   54 307 -382  2
3936500 2463500  6 19  7  14.7  979 300  2.8 1  8.6  84  189   77 288 -384  2
3936500 2463500  6 19  8  16.0  979 320  3.0 1  8.3  73  359   80 288 -391  2
3936500 2463500  6 19  9  17.0  980 331  2.4 2  8.1  67  537   72 295 -403  2
3936500 2463500  6 19 10  18.1  980 329  2.4 1  7.9  61  698   61 298 -417  2
3936500 2463500  6 19 11  19.7  979 353  2.5 1  7.7  55  729  101 299 -430  2
3936500 2463500  6 19 12  20.4  980 334  3.5 3  7.5  49  420  323 309 -443  2
3936500 2463500  6 19 13  20.6  980 327  2.7 4  7.3  47  125  399 320 -453  2
3936500 2463500  6 19 14  21.4  980 349  3.6 3  7.3  46  462  290 322 -457  2
3936500 2463500  6 19 15  21.5  980 256  2.2 3  6.8  41  496  226 319 -455  2
3936500 2463500  6 19 16  22.1  979  45  2.8 4  6.3  37  347  238 325 -456  2
3936500 2463500  6 19 17  22.3  979 150  1.1 5  6.8  39  219  218 336 -454  2
3936500 2463500  6 19 18  22.4  978  26  2.2 5  7.1  40  115  171 342 -447  2
3936500 2463500  6 19 19  21.5  978  32  1.9 3  6.9  40   94   95 332 -435  2
3936500 2463500  6 19 20  20.7  978  53  1.5 3  7.0  43   25   41 320 -423  2
3936500 2463500  6 19 21  18.5  978  81  1.6 4  7.2  49    0    0 319 -412  2
3936500 2463500  6 19 22  17.7  978 165  1.5 3  7.6  56    0    0 314 -404  2
3936500 2463500  6 19 23  16.7  978 108  1.5 4  7.8  61    0    0 311 -399  2
3936500 2463500  6 19 24  15.1  978 121  2.4 6  8.2  70    0    0 321 -397  2
3936500 2463500  6 20  1  13.9  978 134  3.5 8  8.5  80    0    0 334 -395  2
3936500 2463500  6 20  2  13.6  978 139  5.3 8  8.5  84    0    0 339 -392  2
3936500 2463500  6 20  3  14.2  978 174  4.3 8  8.3  81    0    0 339 -389  2
3936500 2463500  6 20  4  13.7  977 164  4.0 6  8.2  80    0    0 330 -386  2
3936500 2463500  6 20  5  12.6  977 170  3.8 6  8.1  83    0    7 320 -383  2
3936500 2463500  6 20  6  13.6  977 175  2.8 4  8.1  83   16   57 313 -383  2
3936500 2463500  6 20  7  15.9  978 122  3.2 5  8.4  77   15  115 313 -387  2
3936500 2463500  6 20  8  17.4  978 169  4.1 6  8.8  71    7  164 327 -398  2
3936500 2463500  6 20  9  19.8  979 192  4.2 5  8.6  62  429  159 336 -413  2
3936500 2463500  6 20 10  21.1  979 237  5.3 3  8.0  52  462  228 332 -431  2
3936500 2463500  6 20 11  21.8  978 257  6.2 3  8.0  48  258  376 332 -445  2
3936500 2463500  6 20 12  22.5  978 280  5.7 3  8.3  48  418  352 337 -456  2
3936500 2463500  6 20 13  23.2  978 264  6.5 3  7.3  41  777  163 341 -457  2
3936500 2463500  6 20 14  24.3  978 264  7.4 3  6.6  35  710  185 344 -450  2
3936500 2463500  6 20 15  23.9  978 312  5.6 4  6.7  35  439  287 350 -448  2
3936500 2463500  6 20 16  24.0  978 270  7.4 7  6.7  35  124  316 367 -445  2
3936500 2463500  6 20 17  24.4  978 261  6.0 4  6.8  35  209  240 368 -436  2
3936500 2463500  6 20 18  24.3  977 232  4.6 3  7.0  35  253  135 354 -435  2
3936500 2463500  6 20 19  23.6  977 273  4.8 2  7.1  37   90  105 344 -434  2
3936500 2463500  6 20 20  21.7  978 272  3.7 2  7.3  41   36   49 336 -429  2
3936500 2463500  6 20 21  20.3  978 210  2.7 3  7.6  47    0    0 335 -423  2
3936500 2463500  6 20 22  19.2  979 228  2.5 3  7.7  52    0    0 335 -418  2
3936500 2463500  6 20 23  17.8  979 244  2.1 4  8.0  58    0    0 337 -414  2
3936500 2463500  6 20 24  18.1  979 227  2.4 2  8.2  62    0    0 332 -410  2
3936500 2463500  6 21  1  16.3  980 224  3.3 0  8.4  66    0    0 312 -409  2
3936500 2463500  6 21  2  16.4  980 279  3.1 0  8.5  70    0    0 299 -407  2
3936500 2463500  6 21  3  16.3  980 283  2.6 0  8.5  71    0    0 298 -405  2
3936500 2463500  6 21  4  16.1  981 239  3.5 1  8.6  72    0    0 300 -402  2
3936500 2463500  6 21  5  15.9  981 292  2.6 4  8.7  74    0    2 315 -399  2
3936500 2463500  6 21  6  15.8  981 276  3.5 5  8.6  74    6   51 329 -399  2
3936500 2463500  6 21  7  16.0  982 260  2.7 6  8.6  74    6  103 335 -398  2
3936500 2463500  6 21  8  16.4  982 322  2.7 6  8.7  73   13  175 337 -403  2
3936500 2463500  6 21  9  18.0  983 240  3.2 7  8.9  70  106  275 345 -416  2
3936500 2463500  6 21 10  18.6  983 252  3.8 8  9.2  68   62  328 354 -430  2
3936500 2463500  6 21 11  19.0  983 310  3.8 7  9.5  68  147  388 353 -441  2
3936500 2463500  6 21 12  20.8  983 256  3.2 4 10.2  68  671  217 347 -449  2
3936500 2463500  6 21 13  21.3  983 321  2.8 5  9.9  61  248  413 346 -454  2
3936500 2463500  6 21 14  21.8  982 326  4.5 3  9.7  58  674  207 346 -457  2
3936500 2463500  6 21 15  21.9  982 282  4.0 8  9.7  57   68  339 356 -460  2
3936500 2463500  6 21 16  21.8  982 320  4.3 8  9.6  57    0  119 373 -460  2
3936500 2463500  6 21 17  21.1  982 306  6.4 6  9.9  60  204  241 369 -455  2
3936500 2463500  6 21 18  21.1  982 315  4.4 8 10.0  62   75  186 370 -447  2
3936500 2463500  6 21 19  20.9  982 322  3.9 5  9.8  61   33  108 367 -439  2
3936500 2463500  6 21 20  19.8  982 326  2.5 6  9.8  65   12   40 355 -431  2
3936500 2463500  6 21 21  18.9  982 312  1.9 6  9.8  68    0    0 356 -422  2
3936500 2463500  6 21 22  18.0  982 296  1.5 6  9.8  72    0    0 357 -416  2
3936500 2463500  6 21 23  17.6  983 264  1.6 6 10.5  78    0    0 355 -411  2
3936500 2463500  6 21 24  17.6  983 234  1.7 5 11.3  85    0    0 354 -409  2
3936500 2463500  6 22  1  17.8  984 225  1.7 4 12.4  92    0    0 344 -408  2
3936500 2463500  6 22  2  18.0  984 207  1.7 4 13.1  96    0    0 349 -406  2
3936500 2463500  6 22  3  18.2  984 199  1.6 5 13.6 100    0    0 345 -405  2
3936500 2463500  6 22  4  18.1  984 163  1.5 6 13.5 100    0    0 356 -405  2
3936500 2463500  6 22  5  18.3  984 170  1.5 6 13.6 100    0    0 382 -405  2
3936500 2463500  6 22  6  18.4  984  28  1.1 7 13.6 100    0   21 384 -405  2
3936500 2463500  6 22  7  18.9  984 129  1.3 7 14.0 100    1   86 381 -406  2
3936500 2463500  6 22  8  20.1  985 223  1.2 6 14.1  96   50  200 380 -409  2
3936500 2463500  6 22  9  21.4  985  30  2.1 5 14.0  88  242  250 376 -419  2
3936500 2463500  6 22 10  23.4  985  81  2.8 2 13.6  77  473  224 365 -429  2
3936500 2463500  6 22 11  23.9  985  65  2.8 2 13.1  69  426  312 361 -431  2
3936500 2463500  6 22 12  26.7  985 254  3.1 2 13.8  66  380  370 369 -437  2
3936500 2463500  6 22 13  26.2  984 346  2.7 2 14.2  63  449  352 374 -445  2
3936500 2463500  6 22 14  26.8  984  16  3.7 1 13.3  59  483  317 369 -453  2
3936500 2463500  6 22 15  27.1  983   6  4.2 2 13.0  56  598  207 370 -461  2
3936500 2463500  6 22 16  27.3  983   8  3.1 2 12.4  53  518  179 372 -462  2
3936500 2463500  6 22 17  27.8  983  25  2.8 1 12.2  51  388  165 369 -457  2
3936500 2463500  6 22 18  27.9  983 335  2.6 1 12.3  51  246  141 367 -447  2
3936500 2463500  6 22 19  27.0  982 324  3.2 0 12.0  50  125  101 360 -439  2
3936500 2463500  6 22 20  25.7  981  16  2.6 0 11.8  53   27   49 352 -435  2
3936500 2463500  6 22 21  24.1  981  14  1.6 1 11.7  57    0    6 351 -432  2
3936500 2463500  6 22 22  23.2  981  83  1.0 0 11.7  61    0    0 347 -428  2
3936500 2463500  6 22 23  21.8  982 169  1.4 0 12.0  68    0    0 339 -425  2
3936500 2463500  6 22 24  21.0  981 217  2.6 0 12.5  76    0    0 336 -424  2
3936500 2463500  6 23  1  20.0  981  65  1.6 0 12.7  81    0    0 333 -422  2
3936500 2463500  6 23  2  19.2  981 230  1.4 0 12.8  87    0    0 329 -419  2
3936500 2463500  6 23  3  18.9  981 148  1.8 0 13.1  91    0    0 327 -417  2
3936500 2463500  6 23  4  18.5  981 241  1.9 1 13.2  94    0    0 328 -416  2
3936500 2463500  6 23  5  18.7  981 215  2.2 1 13.1  94    0    7 331 -415  2
3936500 2463500  6 23  6  19.4  981 174  1.7 1 13.2  92   33   60 330 -415  2
3936500 2463500  6 23  7  21.6  982 149  2.3 0 13.8  88  123  116 327 -416  2
3936500 2463500  6 23  8  23.8  982 319  3.7 1 13.5  75  239  163 331 -415  2
3936500 2463500  6 23  9  24.7  982 309  3.3 1 13.0  66  368  196 341 -415  2
3936500 2463500  6 23 10  25.3  982 313  4.8 1 12.3  60  491  217 345 -420  2
3936500 2463500  6 23 11  25.4  982 327  5.3 1 11.6  55  598  225 346 -433  2
3936500 2463500  6 23 12  26.2  982 286  4.6 1 12.3  57  658  233 349 -448  2
3936500 2463500  6 23 13  26.4  982 332  4.3 1 12.7  57  665  241 353 -458  2
3936500 2463500  6 23 14  26.6  982 334  4.3 1 12.5  56  620  248 358 -462  2
3936500 2463500  6 23 15  27.0  982 343  3.1 4 12.3  54  411  310 369 -457  2
3936500 2463500  6 23 16  26.3  981 322  4.0 4 12.1  54  254  284 377 -447  2
